company,status,address,city,county,state,zip,tiv,latitude,longitude,model_type,loss_type,overall_risk_class,severity_class,frequency_class,distance_to_high_hazard,customer_zone
1,active,54 Stanford Dr,Rancho Mirage,Riverside,CA,92270,764970,33.76456,-116.4181,bad,fire,low,minimal,medium,43,8
2,active,34 Sterling Pl,Rancho Mirage,Riverside,CA,92270,1511771,33.7825,-116.43484,bad,smoke,extreme,minimal,extreme,1,27
3,active,31677 Sunny Rock Rd,Desert Hot Springs,Riverside,CA,92241,1093772,33.81896,-116.21384,bad,fire,medium,medium,low,7,38
1,active,1182 Valparaiso Ave,Menlo Park,San Mateo,CA,94025,1169878,37.43879,-122.20189,good,fire,minimal,extreme,extreme,11,16
2,active,96 Tallwood Ct,Atherton,San Mateo,CA,94027,1056689,37.43288,-122.21584,ugly,wind,high,minimal,minimal,33,44
3,active,1373 Tasso St,Palo Alto,Santa Clara,CA,94301,1205014,37.44207,-122.14772,ugly,smoke,extreme,minimal,extreme,42,11
1,active,34349 Tupelo St,Fremont,Alameda,CA,94555,901639,37.55888,-122.05757,ugly,smoke,medium,medium,extreme,16,7
2,active,128 Tait Ave,Los Gatos,Santa Clara,CA,95030,652320,37.22607,-121.98437,good,wind,medium,low,high,14,7
3,active,1661 University Way,San Jose,Santa Clara,CA,95126,1279930,37.33354,-121.93132,ugly,fire,minimal,minimal,low,20,8
1,active,6215 Tecorida Ave,Atascadero,San Luis Obispo,CA,93422,374689,35.48323,-120.66488,ugly,wind,medium,minimal,high,3,45
2,active,529 Van Nort St,King City,Monterey,CA,93930,543712,36.21851,-121.13683,good,smoke,high,minimal,high,15,1
3,active,13704 Tierra Spur,Salinas,Monterey,CA,93908,913699,36.56556,-121.73404,good,smoke,extreme,medium,high,6,17
1,active,251 Toro Canyon Rd,Carpinteria,Santa Barbara,CA,93013,1239424,34.42096,-119.57463,bad,smoke,medium,extreme,low,42,13
2,active,421 Venado Dr,Santa Barbara,Santa Barbara,CA,93111,584047,34.44699,-119.78683,bad,smoke,low,extreme,high,44,47
3,active,46 Upper Rd,Ross Valley,Marin,CA,94960,722532,37.96308,-122.57212,good,fire,medium,minimal,high,11,49
1,active,2189 Trinity Rd,Glen Ellen,Sonoma,CA,95442,1145371,38.39492,-122.48128,bad,smoke,medium,high,high,5,43
2,active,435 Tucker Street,Healdsburg,Sonoma,CA,95448,961126,38.60954,-122.86432,ugly,fire,extreme,extreme,high,11,42
3,active,1276 Tall Grass Court,Napa,Napa,CA,94558,381118,38.30459,-122.34952,ugly,wind,high,minimal,low,10,3
1,active,376 Taplin Rd,St Helena,Napa,CA,94574,678296,38.50281,-122.42524,ugly,wind,medium,extreme,low,15,28
2,active,46 Valley View Rd,Orinda,Contra Costa,CA,94563,396192,37.90162,-122.18404,good,wind,extreme,extreme,minimal,14,34
3,active,143 The Uplands,Berkeley,Alameda,CA,94705,776097,37.85331,-122.24244,bad,smoke,minimal,medium,extreme,7,5
1,active,211 Toledo Ct,Vallejo,Solano,CA,94591,1401636,38.09728,-122.20766,ugly,smoke,minimal,extreme,high,14,32
2,active,2 Upland St,Susanville,Lassen,CA,96130,453954,40.40816,-120.651,good,wind,medium,minimal,extreme,46,1
3,active,373 BORCHARD DR,Ventura,Ventura,CA,93003,913783,34.269291,-119.262332,ugly,wind,minimal,extreme,medium,39,33
1,active,2176 Taylor Rd,Oakley,Contra Costa,CA,94561,691216,38.02216,-121.65626,ugly,wind,extreme,minimal,medium,3,41
2,active,775 Three Chimneys Way,Oakdale,Stanislaus,CA,95361,491487,37.7506,-120.86649,ugly,smoke,medium,extreme,extreme,13,15
3,active,6321 Tamarack Way,Norden,Placer,CA,95724,1271417,39.30617,-120.38933,bad,smoke,low,medium,medium,24,33
1,active,1641 Trapper Mcnutt Trl,Alpine Meadows,Placer,CA,96146,832772,39.1786,-120.22383,ugly,wind,minimal,high,high,40,49
2,active,742 Twin Berry Ct,Truckee,Placer,CA,96161,827971,39.30549,-120.33549,ugly,fire,medium,minimal,minimal,37,32
3,active,160 Timber Ln,Markleeville,Alpine,CA,96120,1459255,38.68849,-119.79676,good,wind,medium,high,medium,1,38
1,active,1685 Thunderbird Dr,South Lake Tahoe,El Dorado,CA,96150,441612,38.87249,-119.9975,bad,fire,extreme,high,medium,36,48
2,active,1175 Timber Ln,South Lake Tahoe,El Dorado,CA,96150,1246347,38.94622,-119.94275,bad,wind,low,high,low,38,23
3,active,13481 Trego Pl,Sylmar,Los Angeles,CA,91342,1383933,34.32971,-118.4264,ugly,smoke,extreme,high,medium,15,30
1,active,14557 Tyler St,Sylmar,Los Angeles,CA,91342,607392,34.31285,-118.45034,bad,smoke,minimal,extreme,high,26,11
2,active,41735 Tanager Dr,Big Bear Lake,San Bernardino,CA,92315,1064018,34.24639,-116.89135,good,wind,low,extreme,minimal,18,36
3,active,25302 Tuna Dr,Dana Point,Orange,CA,92629,910293,33.4757,-117.68849,ugly,smoke,high,high,minimal,33,8
1,active,4329 Via Alondra,Palos Verdes Estates,Los Angeles,CA,90274,1552329,33.79632,-118.35699,good,fire,high,minimal,high,38,26
2,active,1744 Via Coronel,Palos Verdes Estates,Los Angeles,CA,90274,1555505,33.78545,-118.39928,ugly,fire,high,low,minimal,50,50
3,active,30754 Tarapaca Rd,Rancho Palos Verdes,Los Angeles,CA,90275,1473629,33.73291,-118.32693,bad,smoke,high,low,medium,19,9
1,active,2010 Van Karajan Dr,Rancho Palos Verdes,Los Angeles,CA,90275,1405268,33.7587,-118.31568,ugly,smoke,extreme,low,extreme,46,46
2,active,78 Via Del Cielo,Rancho Palos Verdes,Los Angeles,CA,90275,447593,33.74928,-118.40903,bad,fire,low,medium,minimal,19,16
3,active,6480 Twilight Dr,Huntington Beach,Orange,CA,92648,1333149,33.68859,-118.01552,good,smoke,high,medium,extreme,46,24
1,active,6483 Twilight Dr,Huntington Beach,Orange,CA,92648,457903,33.68859,-118.01552,ugly,smoke,high,minimal,low,26,12
2,active,8522 Val Verde Dr,West Hills,Los Angeles,CA,91304,933003,34.2272,-118.65213,good,smoke,minimal,extreme,low,13,25
3,active,5195 Via Andrea,Newbury Park,Ventura,CA,91320,653157,34.15711,-118.98551,bad,smoke,extreme,low,low,34,30
1,active,221 Upper Lake Rd,Lake Sherwood,Ventura,CA,91361,1433270,34.13453,-118.8721,good,smoke,low,extreme,low,49,18
2,active,499 Upper Lake Rd,Lake Sherwood,Ventura,CA,91361,1547591,34.13684,-118.86809,bad,smoke,low,low,extreme,10,26
3,active,1588 Verde Ridge Lane,Westlake Village,Ventura,CA,91361,858321,34.14609,-118.859,good,fire,minimal,high,extreme,18,50
1,active,1159 Valley High Ave,Thousand Oaks,Ventura,CA,91362,1564334,34.19375,-118.8449,good,fire,extreme,extreme,low,14,30
2,active,746 Via Colinas,Westlake Village,Ventura,CA,91362,1172098,34.1648,-118.808,bad,fire,extreme,extreme,extreme,18,35
3,active,793 Tierney Ave,Ventura,Ventura,CA,93003,885772,34.26812,-119.21696,ugly,smoke,minimal,low,minimal,45,47
1,active,445 Valmore Ave,Ventura,Ventura,CA,93003,1579893,34.2659,-119.25432,good,smoke,low,medium,medium,19,5
2,active,1867 Tuscan Grove Pl,Camarillo,Ventura,CA,93012,430500,34.23834,-118.96587,good,smoke,extreme,extreme,high,22,7
3,active,140 Ventura Ave,Oxnard,Ventura,CA,93035,1255981,34.15247,-119.21696,ugly,smoke,minimal,low,high,33,4
1,active,3685 Toscany Ct,Palmdale,Los Angeles,CA,93550,1213027,34.55619,-118.0632,bad,smoke,high,medium,low,48,22
2,active,3834 Triton Dr,Palmdale,Los Angeles,CA,93550,1437373,34.56693,-118.05961,good,wind,extreme,minimal,medium,34,42
3,active,4550 Talento Way,Palmdale,Los Angeles,CA,93551,1441693,34.62144,-118.21141,ugly,fire,extreme,extreme,low,27,17
1,active,3524 PRESCOTT AVE,CLOVIS,Fresno,CA,93619,1020060,36.863143,-119.645735,good,smoke,minimal,medium,medium,12,4
2,active,3283 EVERGLADE AVE,CLOVIS,Fresno,CA,93619,685487,36.864975,-119.650242,bad,wind,low,medium,minimal,4,30
3,active,10767 N BURGAN AVE,CLOVIS,Fresno,CA,93619,483018,36.892468,-119.680602,bad,wind,medium,minimal,high,48,43
1,active,482 W SPRUCE AVE,FRESNO,Fresno,CA,93650,374662,36.841126,-119.801623,bad,wind,extreme,low,medium,27,8
2,active,7055 N HARRISON AVE,FRESNO,Fresno,CA,93650,841976,36.839424,-119.811008,bad,smoke,minimal,extreme,extreme,10,46
3,active,1215 N RIVERVIEW AVE,REEDLEY,Fresno,CA,93654,2288808,36.607053,-119.456847,good,fire,minimal,extreme,low,28,48
1,active,1064 J ST,REEDLEY,Fresno,CA,93654,806370,36.594955,-119.45429,bad,wind,minimal,high,high,10,2
2,active,1512 N CEDAR AVE,REEDLEY,Fresno,CA,93654,758067,36.609641,-119.432299,ugly,fire,extreme,minimal,extreme,32,29
3,active,1953 11TH ST,REEDLEY,Fresno,CA,93654,408424,36.594955,-119.45429,good,fire,low,medium,extreme,14,47
1,active,996 W KINGS DRIVE CIR,REEDLEY,Fresno,CA,93654,919949,36.594549,-119.458681,ugly,fire,low,high,medium,42,1
2,active,2415 5TH ST,SANGER,Fresno,CA,93657,381410,36.707652,-119.570425,ugly,fire,high,low,high,10,45
3,active,2278 RIALTO AVE,CLOVIS,Fresno,CA,93611,922962,36.802411,-119.670989,ugly,wind,medium,low,minimal,21,34
1,active,2362 BARSTOW AVE,CLOVIS,Fresno,CA,93611,750338,36.815496,-119.670833,bad,fire,extreme,extreme,medium,13,42
2,active,1525 ESCALON AVE,CLOVIS,Fresno,CA,93611,599243,36.82701,-119.687833,bad,wind,medium,extreme,medium,11,12
3,active,2368 HAMPTON WAY,CLOVIS,Fresno,CA,93611,584047,36.791769,-119.668655,good,wind,minimal,minimal,minimal,50,40
1,active,2448 WARNER AVE,CLOVIS,Fresno,CA,93611,691336,36.835829,-119.667648,bad,fire,low,low,minimal,47,35
2,active,468 W BIRCH AVE,CLOVIS,Fresno,CA,93611,859831,36.841355,-119.721496,bad,fire,medium,high,extreme,37,18
3,active,689 W SANTA ANA AVE,CLOVIS,Fresno,CA,93612,856010,36.806495,-119.724717,ugly,smoke,low,extreme,extreme,11,50
1,active,1500 VILLA AVE,CLOVIS,Fresno,CA,93612,975159,36.812754,-119.717357,ugly,wind,high,medium,minimal,1,22
2,active,6 POLLASKY AVE,CLOVIS,Fresno,CA,93612,1041675,36.830128,-119.702433,good,smoke,extreme,low,low,30,10
3,active,214 HOWARD ST,CLOVIS,Fresno,CA,93612,767390,36.819922,-119.70649,good,fire,extreme,low,extreme,11,15
1,active,333 8TH ST,CLOVIS,Fresno,CA,93612,3527167,36.821033,-119.704816,bad,wind,high,minimal,medium,44,26
2,active,582 W INDIANAPOLIS AVE,CLOVIS,Fresno,CA,93612,787209,36.798835,-119.722271,ugly,smoke,minimal,low,low,40,26
3,active,55 W BULLARD AVE,CLOVIS,Fresno,CA,93612,544823,36.823245,-119.71045,bad,fire,low,medium,low,13,34
1,active,437 W KEATS AVE,CLOVIS,Fresno,CA,93612,561961,36.810541,-119.71904,good,wind,minimal,low,extreme,9,12
2,active,855 GETTYSBURG AVE,CLOVIS,Fresno,CA,93612,413446,36.801959,-119.698471,bad,fire,medium,high,high,39,3
3,active,2484 VERMONT AVE,CLOVIS,Fresno,CA,93619,219869,36.860187,-119.667652,good,fire,extreme,medium,low,22,3
1,active,13427 E BELMONT AVE,SANGER,Fresno,CA,93657,753692,36.748227,-119.548112,ugly,wind,minimal,minimal,high,42,33
2,active,8844 S INDIANOLA AVE,SELMA,Fresno,CA,93662,765446,36.606185,-119.582898,good,smoke,medium,low,high,23,33
3,active,4259 Pacific Ave,Long Beach,Los Angeles,CA,90807,3912416,33.8336,-118.19543,ugly,wind,medium,medium,high,1,20
1,active,465 Michigan Ave,Pasadena,Los Angeles,CA,91106,3905519,34.15426,-118.12552,good,smoke,medium,minimal,low,15,14
2,active,763 Olive Pl,Monterey Park,Los Angeles,CA,91755,2815782,34.04282,-118.11214,bad,wind,minimal,high,medium,24,19
3,active,5230 Mc Clintock Ave,Temple City,Los Angeles,CA,91780,2177538,34.09901,-118.03384,good,smoke,minimal,low,extreme,43,4
1,active,932 Mission Rd,Alhambra,Los Angeles,CA,91801,2449847,34.09372,-118.11344,good,smoke,minimal,high,low,24,50
2,active,8836 Maryknoll Ave,Whittier,Los Angeles,CA,90605,3992384,33.95565,-118.03102,bad,fire,minimal,medium,medium,12,43
3,active,12604 Park St,Cerritos,Los Angeles,CA,90703,3298098,33.87805,-118.06348,ugly,fire,medium,high,medium,22,28
1,active,15647 Palomino Dr,Chino Hills,San Bernardino,CA,91709,1442753,33.96838,-117.69689,good,wind,minimal,extreme,medium,39,9
2,active,765 Lyman St,Glendora,Los Angeles,CA,91740,3626537,34.11206,-117.84978,bad,smoke,extreme,low,high,10,11
3,active,2243 Paseo Jacinto,San Dimas,Los Angeles,CA,91773,3455803,34.07025,-117.82204,good,fire,minimal,high,high,20,48
1,active,425 N South Redwood Pl,Anaheim,Orange,CA,92806,3114616,33.84498,-117.88824,ugly,smoke,high,extreme,low,12,47
2,active,8125 Oxley Ct,Anaheim,Orange,CA,92808,3809346,33.84885,-117.73488,ugly,wind,medium,medium,medium,24,45
3,active,1339 N Euclid St,Fullerton,Orange,CA,92835,1058363,33.88687,-117.94144,bad,fire,low,medium,extreme,13,48
1,active,144 Mc Kinley Pl,Monrovia,Los Angeles,CA,91016,1820249,34.15199,-118.01639,ugly,fire,low,medium,minimal,21,4
2,active,11169 Martingale Way,Alta Loma,San Bernardino,CA,91737,2123063,34.15272,-117.5613,ugly,wind,medium,high,high,23,40
3,active,10521 Peach Tree Ln,Alta Loma,San Bernardino,CA,91737,3782141,34.15305,-117.57381,good,smoke,medium,high,medium,15,8
1,active,2135 N Euclid Ave,Upland,San Bernardino,CA,91784,1164991,34.14089,-117.65147,ugly,wind,high,medium,medium,11,31
2,active,44 FOUNTAIN GROVE CIR,Napa,Napa,CA,94558,853863,38.334955,-122.294397,good,smoke,extreme,extreme,extreme,18,45
3,active,1079 TAHOE CT,Napa,Napa,CA,94558,566922,38.296842,-122.338908,bad,smoke,high,medium,low,23,29
1,active,3371 LINDA MESA WAY,Napa,Napa,CA,94558,591438,38.310621,-122.339481,bad,wind,medium,medium,low,21,22
2,active,1756 Palm Ave,Upland,San Bernardino,CA,91784,3318652,34.1266,-117.65468,ugly,fire,minimal,minimal,low,47,16
3,active,2488 N Glenwood Ave,Rialto,San Bernardino,CA,92377,3682152,34.14508,-117.39195,good,smoke,extreme,medium,medium,15,11
1,active,9848 Main St,Rancho Cucamonga,San Bernardino,CA,91730,1960423,34.0927,-117.59067,bad,fire,extreme,minimal,minimal,28,41
2,active,514 N Palm Ave,Ontario,San Bernardino,CA,91762,3186213,34.06839,-117.65361,bad,fire,extreme,low,low,22,34
3,active,399 9th,Upland,San Bernardino,CA,91786,2758706,34.09611,-117.65609,good,wind,minimal,low,medium,32,19
1,active,632 N Redding Way,Upland,San Bernardino,CA,91786,1734585,34.10187,-117.6558,ugly,fire,high,extreme,minimal,48,24
2,active,747 N Fillmore Ave,Rialto,San Bernardino,CA,92376,1772075,34.11305,-117.38434,ugly,wind,minimal,medium,high,46,45
3,active,27221 Meines St,Highland,San Bernardino,CA,92346,2667454,34.10866,-117.21126,ugly,fire,medium,extreme,extreme,9,36
1,active,139 Parkwood Dr,Redlands,San Bernardino,CA,92373,3516124,34.05225,-117.18613,bad,smoke,minimal,high,medium,21,49
2,active,8073 Michael Dr,San Bernardino,San Bernardino,CA,92410,3767196,34.10745,-117.25244,bad,smoke,low,low,extreme,3,14
3,active,16496 Olive St,Hesperia,San Bernardino,CA,92345,2401781,34.41865,-117.30413,good,smoke,minimal,extreme,medium,2,39
1,active,28748 North Shore Rd,Lake Arrowhead,San Bernardino,CA,92352,2508551,34.26986,-117.17597,good,fire,high,high,minimal,28,1
2,active,27911 Peninsula Dr N,Lake Arrowhead,San Bernardino,CA,92352,3396471,34.25751,-117.19544,bad,smoke,medium,medium,extreme,15,20
3,active,4228 Newport Ct,San Bernardino,San Bernardino,CA,92404,3097361,34.16713,-117.26349,ugly,fire,extreme,medium,extreme,44,39
1,active,3024 Muscupiabe Dr,San Bernardino,San Bernardino,CA,92405,2362117,34.14437,-117.30784,ugly,wind,low,minimal,extreme,24,44
2,active,3208 N G St,San Bernardino,San Bernardino,CA,92405,2879668,34.14966,-117.29855,ugly,wind,high,medium,high,1,34
3,active,439 Mendoza Ter,Corona Del Mar,Orange,CA,92625,2677710,33.59501,-117.86207,bad,fire,extreme,low,high,30,47
1,active,731 Narcissus Ave,Corona Del Mar,Orange,CA,92625,712880,33.59879,-117.86582,bad,wind,medium,medium,low,20,7
2,active,206 Magnolia St,Costa Mesa,Orange,CA,92627,994334,33.63874,-117.91502,good,fire,high,extreme,low,44,17
3,active,4876 E OSLIN AVE,FRESNO,Fresno,CA,93727,278352,36.762987,-119.733033,bad,smoke,medium,minimal,high,13,25
1,active,6837 E ANDREWS AVE,FRESNO,Fresno,CA,93727,949417,36.779733,-119.666689,ugly,wind,low,low,minimal,44,48
2,active,4957 E BALCH AVE,FRESNO,Fresno,CA,93727,417944,36.738205,-119.73075,ugly,fire,medium,extreme,medium,40,6
3,active,1008 EUNICE CT,WOODLAND,Yolo,CA,95695,479536,38.667976,-121.78327,good,fire,medium,high,low,34,13
1,active,727 DARTMOUTH PL,WOODLAND,Yolo,CA,95695,398766,38.657451,-121.796856,ugly,fire,high,extreme,medium,19,17
2,active,349 BAKER AVE,Ventura,Ventura,CA,93004,766628,34.277392,-119.18906,good,wind,low,high,low,12,33
3,active,733 PHOENIX AVE,Ventura,Ventura,CA,93004,887266,34.275119,-119.17653,good,smoke,high,extreme,medium,20,24
1,active,608 CORRIENTE CT,Camarillo,Ventura,CA,93010,532885,34.242217,-119.061816,ugly,wind,minimal,medium,medium,26,21
2,active,890 N ROSEWOOD AVE,Camarillo,Ventura,CA,93010,546045,34.226294,-119.061216,ugly,fire,low,low,high,31,27
3,active,56 Overlook Dr,Newport Coast,Orange,CA,92657,3331053,33.60252,-117.81566,ugly,smoke,minimal,low,high,31,46
1,active,22 GYPSY LN,Camarillo,Ventura,CA,93010,869660,34.243516,-119.026531,bad,fire,extreme,minimal,medium,13,12
2,active,3091 E LANDEN ST,Camarillo,Ventura,CA,93010,666328,34.238728,-119.028814,ugly,smoke,minimal,high,minimal,16,47
3,active,2844 DIAMOND DR,Camarillo,Ventura,CA,93010,417805,34.242542,-119.091255,bad,wind,low,extreme,high,28,23
1,active,9 CHRISTINA AVE,Camarillo,Ventura,CA,93012,822763,34.199008,-118.989676,ugly,fire,medium,high,medium,36,2
2,active,6050 GITANA AVE,Camarillo,Ventura,CA,93012,393628,34.198719,-118.988148,good,fire,high,medium,minimal,30,9
3,active,880 CALLE PLANO,Camarillo,Ventura,CA,93012,914512,34.197633,-119.007368,bad,wind,medium,extreme,extreme,14,18
1,active,4832 CAMINITO MIRADOR,Camarillo,Ventura,CA,93012,379740,34.233366,-119.009098,good,smoke,medium,high,low,11,29
2,active,1184 VIA CARRANZA,Camarillo,Ventura,CA,93012,499334,34.229414,-119.000875,bad,fire,high,minimal,low,32,22
3,active,11247 VILLAGE 11,Camarillo,Ventura,CA,93012,491846,34.224376,-118.990116,bad,smoke,extreme,medium,minimal,4,17
1,active,5148 VIA CALDERON,Camarillo,Ventura,CA,93012,629813,34.218353,-119.001694,bad,smoke,minimal,low,high,2,46
2,active,701 SANTA FE ST,Fillmore,Ventura,CA,93015,409623,34.393821,-118.91766,ugly,fire,medium,extreme,minimal,2,27
3,active,1460 LOS ANGELES AVE,Fillmore,Ventura,CA,93015,787088,34.361271,-118.931832,good,fire,extreme,extreme,low,40,14
1,active,6598 RAND ST,Moorpark,Ventura,CA,93021,575530,34.295394,-118.850322,bad,wind,low,low,low,8,5
2,active,6428 N VASSAR CIR,Moorpark,Ventura,CA,93021,445425,34.294221,-118.853007,good,smoke,low,low,minimal,7,48
3,active,4551 E VISTAPARK DR,Moorpark,Ventura,CA,93021,417683,34.272543,-118.880806,bad,fire,minimal,low,medium,27,43
1,active,12510 ARTIC CLOSE,Nevada City,Nevada,CA,95959,837880,39.267618,-120.915061,good,fire,medium,medium,low,29,32
2,active,21200 Shaws Flat School Road,Sonora,Tuolumne,CA,95370,729868,38.00592,-120.40178,bad,fire,extreme,extreme,high,44,30
3,active,207 AEROPLANE BLVD,BIG BEAR CITY,San Bernardino,CA,92314,726931,34.25933,-116.847753,bad,wind,extreme,extreme,minimal,5,32
1,active,1893 GALWAY LN,Thousand Oaks,Ventura,CA,91320,783491,34.181954,-118.920197,good,fire,high,medium,medium,17,15
2,active,1346 E HILLCREST DR,Thousand Oaks,Ventura,CA,91362,1575187,34.180523,-118.854933,ugly,smoke,high,medium,high,16,15
3,active,1039 COLBY CIR,Thousand Oaks,Ventura,CA,91362,650237,34.191915,-118.844693,bad,wind,medium,minimal,minimal,17,39
1,active,1116 VALLEY HIGH AVE,Thousand Oaks,Ventura,CA,91362,853297,34.192885,-118.845558,good,wind,low,extreme,high,17,23
2,active,2808 BLAZING STAR DR,Thousand Oaks,Ventura,CA,91362,528792,34.216792,-118.825034,ugly,fire,high,low,high,40,12
3,active,3836 SUNSET KNOLLS DR,Thousand Oaks,Ventura,CA,91362,499818,34.231182,-118.842988,bad,smoke,minimal,medium,medium,32,45
1,active,6486 E WESTWOOD ST,Moorpark,Ventura,CA,93021,366192,34.294576,-118.860353,good,wind,low,high,medium,41,35
2,active,12354 NELSON RD,Moorpark,Ventura,CA,93021,783254,34.305541,-118.884905,bad,fire,medium,minimal,extreme,38,33
3,active,6806 SIMMONS WAY,Moorpark,Ventura,CA,93021,728840,34.29769,-118.866772,ugly,fire,minimal,high,medium,46,17
1,active,222 NAVARRO ST,Oxnard,Ventura,CA,93030,857991,34.201073,-119.16505,good,smoke,medium,low,minimal,21,27
2,active,400 N JULIAN ST,Oxnard,Ventura,CA,93030,686306,34.204859,-119.151761,bad,smoke,low,low,extreme,49,49
3,active,657 W DORIS AVE,Oxnard,Ventura,CA,93030,799676,34.208215,-119.184276,bad,fire,low,high,extreme,1,18
1,active,1730 LICHO WAY,Oxnard,Ventura,CA,93030,424080,34.210247,-119.160416,bad,smoke,extreme,low,high,34,29
2,active,2031 POSADA DR,Oxnard,Ventura,CA,93030,807092,34.213585,-119.153207,good,smoke,low,minimal,low,8,14
3,active,136 EVEREST ST,Oxnard,Ventura,CA,93030,464011,34.20299,-119.155587,bad,wind,high,minimal,minimal,35,10
1,active,1795 FISK CT,Thousand Oaks,Ventura,CA,91362,880757,34.192798,-118.84391,bad,wind,high,high,extreme,24,10
2,active,5001 CHURCHWOOD DR,Oak Park,Ventura,CA,91377,863694,34.182113,-118.781748,ugly,fire,medium,extreme,high,22,18
3,active,588 VIA NOVELLA,Oak Park,Ventura,CA,91377,926848,34.1774,-118.768107,bad,fire,low,minimal,medium,50,20
